identifier,constant,rating,age,yearsmarried,number_of_children,religiousness,education,not_used_1,occupation,husband_occupation,extramarital_time_per_year,not_used_2,not_used_3
9619.0,1.0,3.0,27.0,6.0,0.0,4.0,12.0,9.0,3.0,5.0,1.3333330,0.0,1.0
9628.0,1.0,3.0,37.0,23.0,4.0,2.0,12.0,20.0,3.0,4.0,2.9217386,0.0,1.0
9630.0,1.0,3.0,27.0,6.0,0.0,3.0,14.0,40.0,3.0,3.0,2.0000000,0.0,1.0
9635.0,1.0,5.0,22.0,2.5,0.0,3.0,12.0,11.5,3.0,5.0,4.7999992,0.0,1.0
9637.0,1.0,4.0,32.0,9.0,1.0,2.0,12.0,20.0,3.0,4.0,2.1777763,0.0,1.0
9649.0,1.0,4.0,27.0,9.0,1.0,3.0,17.0,20.0,4.0,6.0,2.1777763,0.0,1.0
9652.0,1.0,5.0,27.0,13.0,2.0,2.0,12.0,40.0,4.0,5.0,0.9230769,0.0,1.0
9660.0,1.0,5.0,22.0,2.5,2.0,1.0,12.0,20.0,3.0,2.0,1.3999996,0.0,1.0
9661.0,1.0,4.0,22.0,6.0,2.0,2.0,12.0,9.0,3.0,4.0,0.5833333,0.0,1.0
9663.0,1.0,2.0,32.0,16.5,1.0,4.0,12.0,40.0,5.0,5.0,1.1878777,0.0,1.0
9686.0,1.0,3.0,27.0,2.5,0.0,2.0,20.0,20.0,4.0,1.0,1.3999996,0.0,1.0
9691.0,1.0,3.0,27.0,13.0,1.0,2.0,12.0,14.0,5.0,5.0,3.2307692,0.0,1.0
9713.0,1.0,4.0,37.0,23.0,1.0,1.0,16.0,20.0,5.0,5.0,1.2173910,0.0,1.0
9714.0,1.0,4.0,27.0,6.0,0.0,3.0,16.0,11.5,2.0,1.0,2.0000000,0.0,1.0
9715.0,1.0,4.0,22.0,6.0,0.0,2.0,14.0,20.0,3.0,5.0,4.6666660,0.0,1.0
9723.0,1.0,5.0,42.0,16.5,2.0,3.0,20.0,40.0,6.0,6.0,0.7272727,0.0,1.0
9736.0,1.0,2.0,37.0,16.5,1.0,2.0,16.0,20.0,4.0,5.0,1.1878777,0.0,1.0
9743.0,1.0,1.0,32.0,13.0,3.0,3.0,12.0,14.0,2.0,4.0,0.0769231,0.0,1.0
9750.0,1.0,5.0,22.0,2.5,1.0,3.0,12.0,20.0,3.0,4.0,4.8999996,0.0,1.0
9767.0,1.0,4.0,22.0,2.5,0.0,2.0,14.0,14.0,3.0,5.0,4.7999992,0.0,1.0
9770.0,1.0,3.0,22.0,2.5,0.0,2.0,16.0,20.0,4.0,4.0,4.8999996,0.0,1.0
9773.0,1.0,5.0,37.0,16.5,2.0,3.0,12.0,20.0,5.0,5.0,4.0727262,0.0,1.0
9779.0,1.0,4.0,17.5,2.5,0.0,2.0,12.0,11.5,2.0,5.0,4.7999992,0.0,1.0
9780.0,1.0,5.0,42.0,23.0,2.0,3.0,17.0,20.0,5.0,2.0,0.5326087,0.0,1.0
9797.0,1.0,3.0,32.0,13.0,2.0,3.0,14.0,40.0,5.0,2.0,3.2307692,0.0,1.0
9807.0,1.0,3.0,42.0,23.0,3.0,2.0,12.0,9.0,4.0,4.0,1.2173910,0.0,1.0
9810.0,1.0,4.0,27.0,2.5,0.0,3.0,14.0,14.0,3.0,4.0,1.3999996,0.0,1.0
9813.0,1.0,5.0,42.0,13.0,0.0,2.0,12.0,14.0,5.0,5.0,0.9230769,0.0,1.0
9825.0,1.0,2.0,32.0,9.0,2.0,4.0,16.0,20.0,4.0,4.0,2.1777763,0.0,1.0
9832.0,1.0,3.0,27.0,6.0,1.0,3.0,14.0,20.0,3.0,4.0,3.2666645,0.0,1.0
9838.0,1.0,2.0,27.0,9.0,3.0,3.0,12.0,11.5,5.0,4.0,2.1777763,0.0,1.0
9846.0,1.0,3.0,27.0,6.0,2.0,3.0,14.0,20.0,4.0,6.0,0.5833333,0.0,1.0
9864.0,1.0,5.0,27.0,9.0,2.0,1.0,14.0,20.0,3.0,4.0,4.9777775,0.0,1.0
9877.0,1.0,2.0,27.0,13.0,1.0,3.0,12.0,20.0,3.0,2.0,0.0769231,0.0,1.0
9896.0,1.0,4.0,27.0,13.0,2.0,2.0,12.0,14.0,3.0,4.0,0.0769231,0.0,1.0
9905.0,1.0,5.0,22.0,2.5,0.0,3.0,12.0,20.0,3.0,4.0,4.7999992,0.0,1.0
9906.0,1.0,4.0,27.0,9.0,0.0,3.0,12.0,9.0,2.0,4.0,4.6666660,0.0,1.0
9922.0,1.0,3.0,27.0,9.0,2.0,3.0,12.0,20.0,4.0,5.0,0.3888888,0.0,1.0
9925.0,1.0,3.0,22.0,2.5,0.0,2.0,17.0,11.5,2.0,6.0,3.1999998,0.0,1.0
9930.0,1.0,3.0,27.0,6.0,1.0,3.0,14.0,20.0,3.0,3.0,2.0416660,0.0,1.0
9933.0,1.0,4.0,27.0,6.0,0.0,2.0,14.0,14.0,5.0,3.0,2.0000000,0.0,1.0
9937.0,1.0,4.0,32.0,16.5,3.0,3.0,14.0,20.0,5.0,5.0,0.0606061,0.0,1.0
9938.0,1.0,4.0,32.0,16.5,2.0,3.0,12.0,20.0,5.0,5.0,0.7424242,0.0,1.0
9942.0,1.0,3.0,42.0,16.5,2.0,4.0,16.0,20.0,5.0,5.0,0.2121212,0.0,1.0
9948.0,1.0,3.0,32.0,6.0,2.0,3.0,14.0,14.0,3.0,4.0,2.0000000,0.0,1.0
9950.0,1.0,3.0,37.0,23.0,4.0,4.0,9.0,20.0,5.0,5.0,0.5326087,0.0,1.0
9962.0,1.0,1.0,42.0,16.5,1.0,2.0,12.0,20.0,3.0,5.0,1.1878777,0.0,1.0
9963.0,1.0,2.0,42.0,23.0,5.5,3.0,14.0,20.0,2.0,2.0,0.5217391,0.0,1.0
9966.0,1.0,5.0,37.0,16.5,4.0,4.0,14.0,20.0,3.0,3.0,0.0606061,0.0,1.0
9968.0,1.0,5.0,42.0,23.0,1.0,3.0,14.0,14.0,3.0,5.0,0.8521735,0.0,1.0
9975.0,1.0,3.0,22.0,2.5,1.0,2.0,12.0,4.0,2.0,2.0,7.8399963,0.0,1.0
9991.0,1.0,5.0,22.0,2.5,0.0,2.0,16.0,11.5,5.0,4.0,4.8999996,0.0,1.0
9995.0,1.0,2.0,27.0,6.0,1.0,2.0,14.0,20.0,3.0,4.0,0.1666666,0.0,1.0
10007.0,1.0,1.0,32.0,13.0,2.0,2.0,16.0,20.0,4.0,6.0,0.0769231,0.0,1.0
10008.0,1.0,3.0,32.0,16.5,2.0,2.0,16.0,14.0,4.0,2.0,1.1878777,0.0,1.0
10024.0,1.0,5.0,27.0,9.0,1.0,3.0,14.0,14.0,3.0,5.0,2.1777763,0.0,1.0
10046.0,1.0,3.0,22.0,6.0,1.0,1.0,12.0,11.5,3.0,2.0,3.2666645,0.0,1.0
10054.0,1.0,4.0,27.0,6.0,2.0,3.0,12.0,11.5,3.0,2.0,1.3333330,0.0,1.0
10066.0,1.0,4.0,37.0,16.5,2.0,4.0,17.0,40.0,6.0,6.0,0.4848484,0.0,1.0
10073.0,1.0,4.0,22.0,2.5,0.0,3.0,12.0,20.0,3.0,3.0,0.4000000,0.0,1.0
10085.0,1.0,1.0,42.0,23.0,3.0,3.0,14.0,20.0,3.0,5.0,0.8521735,0.0,1.0
10088.0,1.0,2.0,22.0,2.5,0.0,2.0,12.0,20.0,3.0,5.0,4.7999992,0.0,1.0
10093.0,1.0,4.0,37.0,13.0,1.0,3.0,20.0,14.0,4.0,2.0,1.5076914,0.0,1.0
10098.0,1.0,2.0,27.0,6.0,1.0,2.0,12.0,11.5,2.0,2.0,0.5833333,0.0,1.0
10103.0,1.0,5.0,27.0,9.0,2.0,3.0,20.0,11.5,4.0,4.0,0.3888888,0.0,1.0
10115.0,1.0,3.0,42.0,23.0,3.0,3.0,12.0,20.0,2.0,2.0,1.8260860,0.0,1.0
10116.0,1.0,3.0,42.0,16.5,2.0,3.0,14.0,20.0,3.0,2.0,0.7272727,0.0,1.0
10123.0,1.0,2.0,32.0,16.5,1.0,1.0,17.0,40.0,4.0,6.0,0.2121212,0.0,1.0
10124.0,1.0,4.0,22.0,2.5,1.0,2.0,14.0,14.0,3.0,5.0,0.4000000,0.0,1.0
10125.0,1.0,5.0,42.0,23.0,3.0,4.0,16.0,20.0,3.0,4.0,0.8521735,0.0,1.0
10134.0,1.0,4.0,27.0,13.0,2.0,3.0,14.0,14.0,3.0,5.0,3.2307692,0.0,1.0
10146.0,1.0,1.0,32.0,13.0,1.0,2.0,12.0,40.0,3.0,3.0,0.0769231,0.0,1.0
10147.0,1.0,3.0,42.0,23.0,5.5,2.0,14.0,40.0,5.0,6.0,0.5217391,0.0,1.0
10170.0,1.0,5.0,37.0,23.0,2.0,3.0,12.0,20.0,3.0,5.0,1.8260860,0.0,1.0
10188.0,1.0,5.0,22.0,2.5,0.0,1.0,14.0,9.0,4.0,1.0,4.8999996,0.0,1.0
10199.0,1.0,3.0,27.0,6.0,0.0,2.0,14.0,11.5,3.0,6.0,2.0000000,0.0,1.0
10219.0,1.0,4.0,22.0,2.5,1.0,1.0,14.0,6.5,2.0,2.0,1.3999996,0.0,1.0
10224.0,1.0,5.0,37.0,13.0,2.0,1.0,12.0,20.0,3.0,4.0,0.9423077,0.0,1.0
10228.0,1.0,4.0,42.0,23.0,3.0,2.0,14.0,11.5,3.0,3.0,0.8521735,0.0,1.0
10237.0,1.0,3.0,27.0,6.0,2.0,3.0,20.0,40.0,4.0,2.0,0.5833333,0.0,1.0
10245.0,1.0,4.0,27.0,6.0,2.0,2.0,12.0,20.0,2.0,5.0,2.0416660,0.0,1.0
10253.0,1.0,2.0,27.0,2.5,1.0,3.0,14.0,9.0,2.0,4.0,7.8399963,0.0,1.0
10265.0,1.0,5.0,42.0,23.0,4.0,1.0,12.0,40.0,5.0,6.0,0.1521739,0.0,1.0
10268.0,1.0,3.0,42.0,13.0,0.0,3.0,17.0,20.0,3.0,2.0,0.9230769,0.0,1.0
10273.0,1.0,5.0,27.0,6.0,0.0,3.0,14.0,9.0,3.0,5.0,0.5833333,0.0,1.0
10284.0,1.0,4.0,22.0,2.5,0.0,3.0,14.0,11.5,3.0,2.0,1.3999996,0.0,1.0
10285.0,1.0,3.0,27.0,13.0,3.0,3.0,12.0,11.5,4.0,4.0,5.1692305,0.0,1.0
10297.0,1.0,3.0,32.0,9.0,0.0,2.0,14.0,20.0,3.0,4.0,0.8888888,0.0,1.0
10300.0,1.0,1.0,37.0,16.5,1.0,3.0,14.0,11.5,2.0,5.0,0.2121212,0.0,1.0
10309.0,1.0,3.0,37.0,23.0,2.0,3.0,12.0,20.0,5.0,5.0,0.8521735,0.0,1.0
10317.0,1.0,2.0,32.0,16.5,2.0,2.0,12.0,14.0,3.0,4.0,0.7272727,0.0,1.0
10337.0,1.0,3.0,27.0,6.0,0.0,1.0,16.0,11.5,4.0,1.0,7.4666672,0.0,1.0
10343.0,1.0,4.0,42.0,16.5,3.0,2.0,14.0,20.0,5.0,4.0,0.7424242,0.0,1.0
10352.0,1.0,1.0,42.0,16.5,1.0,3.0,12.0,40.0,5.0,5.0,1.1878777,0.0,1.0
10355.0,1.0,3.0,32.0,16.5,3.0,4.0,12.0,11.5,4.0,2.0,0.7272727,0.0,1.0
10370.0,1.0,5.0,27.0,6.0,1.0,4.0,14.0,20.0,3.0,3.0,2.0416660,0.0,1.0
10380.0,1.0,2.0,32.0,16.5,2.0,2.0,14.0,20.0,2.0,3.0,4.0727262,0.0,1.0
10385.0,1.0,2.0,17.5,2.5,0.0,2.0,12.0,20.0,3.0,2.0,16.7999878,0.0,1.0
10404.0,1.0,4.0,32.0,16.5,2.0,3.0,14.0,20.0,3.0,4.0,0.7424242,0.0,1.0
10434.0,1.0,3.0,22.0,2.5,0.0,3.0,14.0,20.0,3.0,4.0,7.8399963,0.0,1.0
10457.0,1.0,5.0,27.0,6.0,0.0,3.0,16.0,20.0,3.0,6.0,2.0000000,0.0,1.0
10478.0,1.0,5.0,37.0,23.0,3.0,3.0,12.0,20.0,3.0,5.0,0.1521739,0.0,1.0
10483.0,1.0,3.0,32.0,13.0,0.0,2.0,12.0,20.0,5.0,2.0,0.2692307,0.0,1.0
10492.0,1.0,4.0,42.0,23.0,1.0,2.0,14.0,20.0,5.0,5.0,0.0434783,0.0,1.0
10498.0,1.0,1.0,42.0,23.0,2.0,3.0,14.0,20.0,3.0,4.0,2.9217386,0.0,1.0
10499.0,1.0,2.0,37.0,23.0,3.0,2.0,12.0,20.0,3.0,3.0,1.9478254,0.0,1.0
10500.0,1.0,4.0,22.0,0.5,0.0,3.0,16.0,11.5,4.0,6.0,7.0000000,0.0,1.0
10519.0,1.0,5.0,27.0,9.0,2.0,2.0,14.0,11.5,3.0,4.0,0.1111111,0.0,1.0
10525.0,1.0,4.0,22.0,0.5,0.0,1.0,14.0,20.0,5.0,4.0,16.0000000,0.0,1.0
10530.0,1.0,3.0,27.0,9.0,2.0,2.0,17.0,20.0,4.0,4.0,1.3611107,0.0,1.0
10532.0,1.0,4.0,42.0,23.0,2.0,3.0,14.0,20.0,3.0,5.0,1.2173910,0.0,1.0
10540.0,1.0,4.0,22.0,2.5,0.0,2.0,14.0,20.0,5.0,5.0,1.3999996,0.0,1.0
10545.0,1.0,4.0,22.0,2.5,0.0,3.0,14.0,20.0,3.0,4.0,17.9199982,0.0,1.0
10546.0,1.0,4.0,27.0,13.0,2.0,3.0,14.0,20.0,5.0,5.0,0.9423077,0.0,1.0
10550.0,1.0,4.0,27.0,6.0,1.0,3.0,16.0,20.0,4.0,6.0,2.0416660,0.0,1.0
10551.0,1.0,3.0,42.0,23.0,3.0,2.0,14.0,20.0,2.0,2.0,0.5217391,0.0,1.0
10572.0,1.0,3.0,27.0,6.0,2.0,1.0,12.0,9.0,4.0,3.0,2.0416660,0.0,1.0
10579.0,1.0,5.0,42.0,23.0,2.0,2.0,16.0,20.0,3.0,5.0,0.8521735,0.0,1.0
10590.0,1.0,3.0,42.0,23.0,2.0,4.0,14.0,40.0,3.0,6.0,0.0434783,0.0,1.0
10594.0,1.0,5.0,32.0,16.5,1.0,3.0,14.0,14.0,3.0,5.0,0.2121212,0.0,1.0
10604.0,1.0,4.0,27.0,6.0,2.0,3.0,14.0,20.0,5.0,5.0,0.1666666,0.0,1.0
10605.0,1.0,2.0,37.0,23.0,3.0,1.0,14.0,40.0,5.0,5.0,0.1521739,0.0,1.0
10614.0,1.0,4.0,22.0,6.0,1.0,3.0,14.0,6.5,3.0,1.0,3.2666645,0.0,1.0
10616.0,1.0,2.0,27.0,9.0,2.0,3.0,12.0,14.0,3.0,4.0,1.3333330,0.0,1.0
10617.0,1.0,5.0,27.0,9.0,2.0,1.0,14.0,20.0,4.0,4.0,2.1777763,0.0,1.0
10625.0,1.0,4.0,27.0,2.5,0.0,3.0,14.0,40.0,3.0,4.0,16.7999878,0.0,1.0
10638.0,1.0,5.0,37.0,16.5,2.0,2.0,14.0,40.0,3.0,5.0,0.7272727,0.0,1.0
10649.0,1.0,3.0,22.0,2.5,1.0,2.0,14.0,6.5,2.0,2.0,0.4000000,0.0,1.0
10655.0,1.0,4.0,27.0,2.5,1.0,2.0,16.0,20.0,3.0,6.0,0.4000000,0.0,1.0
10659.0,1.0,1.0,27.0,6.0,1.0,1.0,12.0,9.0,3.0,5.0,0.1666666,0.0,1.0
10669.0,1.0,4.0,37.0,16.5,5.5,3.0,17.0,9.0,4.0,2.0,0.2121212,0.0,1.0
10672.0,1.0,5.0,22.0,2.5,0.0,3.0,12.0,20.0,4.0,3.0,4.8999996,0.0,1.0
10689.0,1.0,2.0,22.0,2.5,1.0,1.0,14.0,20.0,2.0,6.0,1.3999996,0.0,1.0
10694.0,1.0,5.0,42.0,16.5,2.0,3.0,12.0,20.0,3.0,3.0,0.7424242,0.0,1.0
10711.0,1.0,3.0,22.0,6.0,1.0,2.0,12.0,20.0,4.0,4.0,1.3333330,0.0,1.0
10712.0,1.0,3.0,37.0,23.0,3.0,3.0,12.0,20.0,3.0,4.0,1.9478254,0.0,1.0
10714.0,1.0,4.0,27.0,6.0,1.0,3.0,14.0,20.0,3.0,2.0,2.0416660,0.0,1.0
10736.0,1.0,2.0,32.0,16.5,4.0,2.0,12.0,20.0,3.0,4.0,1.1878777,0.0,1.0
10741.0,1.0,3.0,27.0,9.0,1.0,2.0,14.0,20.0,3.0,5.0,0.3888888,0.0,1.0
10752.0,1.0,5.0,32.0,16.5,3.0,3.0,16.0,20.0,4.0,6.0,0.2121212,0.0,1.0
10769.0,1.0,5.0,22.0,6.0,1.0,2.0,12.0,6.5,3.0,2.0,0.5833333,0.0,1.0
10775.0,1.0,3.0,27.0,13.0,3.0,2.0,12.0,20.0,2.0,4.0,0.2692307,0.0,1.0
10777.0,1.0,5.0,22.0,2.5,0.0,3.0,12.0,11.5,3.0,3.0,1.3999996,0.0,1.0
10788.0,1.0,4.0,32.0,2.5,0.0,2.0,14.0,40.0,5.0,6.0,1.3999996,0.0,1.0
10795.0,1.0,3.0,27.0,6.0,1.0,2.0,14.0,11.5,3.0,5.0,2.0416660,0.0,1.0
10797.0,1.0,3.0,27.0,6.0,2.0,3.0,12.0,14.0,3.0,6.0,0.1666666,0.0,1.0
10807.0,1.0,2.0,32.0,13.0,2.0,3.0,12.0,20.0,3.0,3.0,0.2692307,0.0,1.0
10808.0,1.0,4.0,32.0,16.5,2.0,3.0,14.0,20.0,2.0,5.0,0.2121212,0.0,1.0
10826.0,1.0,3.0,27.0,6.0,2.0,2.0,12.0,20.0,5.0,2.0,2.0000000,0.0,1.0
10827.0,1.0,4.0,27.0,9.0,2.0,1.0,17.0,14.0,4.0,5.0,2.1777763,0.0,1.0
10836.0,1.0,4.0,37.0,16.5,2.0,2.0,12.0,14.0,4.0,4.0,1.1878777,0.0,1.0
10841.0,1.0,3.0,22.0,2.5,0.0,3.0,16.0,9.0,3.0,4.0,4.7999992,0.0,1.0
10857.0,1.0,4.0,27.0,9.0,2.0,2.0,14.0,20.0,5.0,5.0,1.3611107,0.0,1.0
10893.0,1.0,3.0,32.0,16.5,4.0,2.0,12.0,11.5,3.0,5.0,1.6969690,0.0,1.0
10897.0,1.0,3.0,27.0,9.0,2.0,4.0,14.0,14.0,3.0,2.0,2.1777763,0.0,1.0
10898.0,1.0,4.0,32.0,13.0,2.0,2.0,16.0,20.0,2.0,5.0,0.2692307,0.0,1.0
10905.0,1.0,2.0,37.0,23.0,2.0,3.0,14.0,20.0,3.0,5.0,0.5217391,0.0,1.0
10922.0,1.0,4.0,22.0,2.5,0.0,1.0,17.0,11.5,3.0,4.0,17.9199982,0.0,1.0
10928.0,1.0,4.0,27.0,6.0,0.0,1.0,17.0,14.0,4.0,4.0,0.1666666,0.0,1.0
10933.0,1.0,4.0,27.0,6.0,1.0,2.0,12.0,20.0,3.0,6.0,7.0000000,0.0,1.0
10935.0,1.0,3.0,22.0,6.0,0.0,3.0,12.0,9.0,3.0,2.0,0.5833333,0.0,1.0
10947.0,1.0,3.0,42.0,23.0,3.0,2.0,12.0,11.5,3.0,2.0,1.8260860,0.0,1.0
10964.0,1.0,4.0,27.0,6.0,3.0,3.0,16.0,9.0,3.0,2.0,2.0416660,0.0,1.0
10966.0,1.0,4.0,32.0,16.5,3.0,3.0,12.0,20.0,3.0,3.0,1.1878777,0.0,1.0
10971.0,1.0,3.0,27.0,13.0,2.0,3.0,12.0,9.0,5.0,5.0,3.4461536,0.0,1.0
10972.0,1.0,3.0,27.0,16.5,2.0,4.0,14.0,11.5,3.0,4.0,0.2121212,0.0,1.0
10991.0,1.0,3.0,27.0,6.0,3.0,2.0,14.0,9.0,2.0,2.0,0.1666666,0.0,1.0
11004.0,1.0,5.0,22.0,2.5,0.0,3.0,12.0,6.5,5.0,2.0,0.4000000,0.0,1.0
11012.0,1.0,4.0,42.0,23.0,2.0,2.0,16.0,20.0,5.0,5.0,1.2173910,0.0,1.0
11020.0,1.0,1.0,22.0,2.5,1.0,3.0,14.0,20.0,3.0,5.0,4.8999996,0.0,1.0
11021.0,1.0,4.0,42.0,23.0,3.0,3.0,16.0,14.0,4.0,3.0,0.1521739,0.0,1.0
11056.0,1.0,3.0,32.0,16.5,2.0,4.0,16.0,20.0,4.0,4.0,0.7424242,0.0,1.0
11068.0,1.0,3.0,32.0,16.5,2.0,4.0,12.0,14.0,3.0,3.0,0.7272727,0.0,1.0
11072.0,1.0,4.0,22.0,2.5,1.0,2.0,14.0,11.5,3.0,3.0,4.7999992,0.0,1.0
11086.0,1.0,3.0,22.0,6.0,1.0,3.0,14.0,20.0,3.0,5.0,0.5833333,0.0,1.0
11099.0,1.0,4.0,27.0,6.0,0.0,2.0,12.0,11.5,3.0,4.0,0.1666666,0.0,1.0
11104.0,1.0,5.0,32.0,16.5,4.0,4.0,9.0,11.5,2.0,4.0,0.0606061,0.0,1.0
11122.0,1.0,1.0,27.0,6.0,1.0,3.0,20.0,14.0,4.0,4.0,2.0000000,0.0,1.0
11123.0,1.0,2.0,22.0,2.5,0.0,1.0,14.0,20.0,3.0,2.0,4.8999996,0.0,1.0
11127.0,1.0,5.0,27.0,9.0,3.0,4.0,14.0,20.0,2.0,5.0,0.3888888,0.0,1.0
11142.0,1.0,3.0,27.0,6.0,1.0,2.0,16.0,20.0,3.0,1.0,7.0000000,0.0,1.0
11150.0,1.0,4.0,32.0,16.5,2.0,1.0,16.0,40.0,5.0,5.0,2.5454540,0.0,1.0
11156.0,1.0,5.0,27.0,6.0,0.0,3.0,12.0,14.0,3.0,3.0,2.0416660,0.0,1.0
11179.0,1.0,4.0,42.0,23.0,2.0,3.0,12.0,6.5,5.0,2.0,0.5326087,0.0,1.0
11182.0,1.0,3.0,27.0,9.0,2.0,2.0,12.0,14.0,3.0,4.0,2.1777763,0.0,1.0
11192.0,1.0,4.0,27.0,9.0,0.0,3.0,14.0,20.0,3.0,3.0,2.1777763,0.0,1.0
11193.0,1.0,4.0,27.0,13.0,2.0,3.0,17.0,20.0,4.0,2.0,3.4461536,0.0,1.0
11210.0,1.0,5.0,32.0,16.5,2.0,3.0,17.0,14.0,4.0,4.0,1.1878777,0.0,1.0
11215.0,1.0,4.0,27.0,6.0,1.0,2.0,12.0,14.0,5.0,4.0,3.2666645,0.0,1.0
11217.0,1.0,4.0,42.0,23.0,4.0,4.0,12.0,40.0,5.0,5.0,0.5326087,0.0,1.0
11222.0,1.0,1.0,42.0,23.0,2.0,4.0,14.0,9.0,3.0,2.0,0.3478261,0.0,1.0
11233.0,1.0,2.0,22.0,2.5,1.0,3.0,14.0,20.0,3.0,4.0,1.3999996,0.0,1.0
11234.0,1.0,1.0,32.0,9.0,3.0,2.0,14.0,20.0,4.0,4.0,1.3611107,0.0,1.0
11245.0,1.0,3.0,27.0,6.0,1.0,3.0,12.0,6.5,4.0,3.0,0.5833333,0.0,1.0
11252.0,1.0,4.0,27.0,2.5,0.0,1.0,16.0,14.0,4.0,1.0,4.7999992,0.0,1.0
11255.0,1.0,5.0,42.0,23.0,2.0,1.0,17.0,14.0,4.0,5.0,0.5217391,0.0,1.0
11257.0,1.0,5.0,32.0,16.5,2.0,3.0,14.0,20.0,3.0,5.0,0.4848484,0.0,1.0
11269.0,1.0,4.0,32.0,16.5,2.0,4.0,12.0,40.0,3.0,4.0,2.5454540,0.0,1.0
11281.0,1.0,5.0,42.0,23.0,3.0,3.0,14.0,20.0,4.0,2.0,0.5326087,0.0,1.0
11285.0,1.0,4.0,37.0,16.5,2.0,1.0,16.0,40.0,3.0,5.0,0.7272727,0.0,1.0
11288.0,1.0,2.0,32.0,9.0,0.0,2.0,12.0,9.0,3.0,4.0,0.1111111,0.0,1.0
11302.0,1.0,4.0,37.0,16.5,2.0,4.0,12.0,20.0,3.0,4.0,0.4848484,0.0,1.0
11310.0,1.0,3.0,32.0,6.0,3.0,2.0,14.0,9.0,3.0,4.0,0.5833333,0.0,1.0
11314.0,1.0,5.0,37.0,23.0,2.0,2.0,14.0,40.0,3.0,5.0,0.3478261,0.0,1.0
11315.0,1.0,2.0,32.0,13.0,0.0,2.0,12.0,20.0,3.0,4.0,1.5076914,0.0,1.0
11365.0,1.0,4.0,32.0,13.0,2.0,3.0,14.0,20.0,3.0,4.0,3.2307692,0.0,1.0
11372.0,1.0,4.0,37.0,16.5,3.0,3.0,14.0,14.0,3.0,3.0,0.2121212,0.0,1.0
11382.0,1.0,4.0,22.0,2.5,0.0,2.0,14.0,11.5,3.0,5.0,4.7999992,0.0,1.0
11384.0,1.0,5.0,42.0,23.0,4.0,2.0,14.0,11.5,3.0,4.0,0.8521735,0.0,1.0
11406.0,1.0,3.0,32.0,16.5,2.0,4.0,12.0,20.0,3.0,5.0,1.1878777,0.0,1.0
11409.0,1.0,4.0,42.0,23.0,4.0,3.0,9.0,14.0,3.0,5.0,1.9478254,0.0,1.0
11418.0,1.0,5.0,22.0,2.5,1.0,2.0,12.0,11.5,3.0,4.0,4.8999996,0.0,1.0
11429.0,1.0,2.0,32.0,9.0,0.0,2.0,14.0,6.5,3.0,4.0,0.8888888,0.0,1.0
11433.0,1.0,5.0,32.0,13.0,1.0,2.0,14.0,20.0,3.0,5.0,0.2692307,0.0,1.0
11449.0,1.0,2.0,32.0,16.5,3.0,2.0,12.0,11.5,5.0,2.0,0.7424242,0.0,1.0
11459.0,1.0,5.0,27.0,6.0,1.0,1.0,14.0,20.0,5.0,5.0,2.0000000,0.0,1.0
11461.0,1.0,4.0,42.0,23.0,4.0,2.0,14.0,14.0,3.0,4.0,0.8521735,0.0,1.0
11465.0,1.0,3.0,27.0,6.0,1.0,2.0,14.0,11.5,5.0,2.0,3.2666645,0.0,1.0
11470.0,1.0,3.0,32.0,13.0,1.0,1.0,16.0,20.0,4.0,2.0,0.6153846,0.0,1.0
11472.0,1.0,2.0,27.0,6.0,2.0,3.0,12.0,6.5,3.0,5.0,0.1666666,0.0,1.0
11473.0,1.0,4.0,27.0,9.0,2.0,3.0,12.0,11.5,4.0,4.0,1.3611107,0.0,1.0
11486.0,1.0,5.0,22.0,2.5,1.0,1.0,14.0,9.0,3.0,2.0,11.1999998,0.0,1.0
11489.0,1.0,2.0,22.0,2.5,1.0,3.0,14.0,20.0,5.0,6.0,7.8399963,0.0,1.0
11509.0,1.0,5.0,22.0,2.5,0.0,1.0,16.0,11.5,5.0,4.0,0.4000000,0.0,1.0
11520.0,1.0,4.0,37.0,23.0,4.0,3.0,14.0,40.0,3.0,5.0,1.9478254,0.0,1.0
11522.0,1.0,2.0,32.0,16.5,4.0,3.0,12.0,6.5,3.0,4.0,0.7424242,0.0,1.0
11524.0,1.0,3.0,22.0,6.0,1.0,3.0,12.0,11.5,3.0,4.0,2.0416660,0.0,1.0
11529.0,1.0,3.0,32.0,9.0,2.0,3.0,12.0,9.0,3.0,4.0,16.0000000,0.0,1.0
11531.0,1.0,1.0,27.0,2.5,0.0,2.0,12.0,11.5,4.0,3.0,4.8999996,0.0,1.0
11542.0,1.0,5.0,42.0,23.0,2.0,3.0,14.0,20.0,3.0,4.0,0.5217391,0.0,1.0
11555.0,1.0,4.0,27.0,13.0,1.0,2.0,12.0,14.0,3.0,4.0,0.0769231,0.0,1.0
11557.0,1.0,4.0,32.0,9.0,2.0,3.0,17.0,4.0,3.0,4.0,1.3611107,0.0,1.0
11585.0,1.0,5.0,42.0,23.0,4.0,4.0,14.0,20.0,5.0,4.0,0.5326087,0.0,1.0
11588.0,1.0,4.0,27.0,6.0,2.0,3.0,12.0,6.5,2.0,2.0,2.0416660,0.0,1.0
11590.0,1.0,5.0,32.0,16.5,2.0,4.0,16.0,40.0,5.0,6.0,1.6969690,0.0,1.0
11591.0,1.0,5.0,27.0,9.0,2.0,1.0,16.0,20.0,2.0,5.0,0.3888888,0.0,1.0
